episode_id,slot,event,task_id,source_ea_id,size_mbits,policy,decision_level_1,destination_node_id,path_type,legal_action,illegal_reason,wait_slots,transmission_slots,rate_mbps,scheduled_exit_slot,service_slots,public_workload_gcycles,status,reward,delay_slots
episode-001,47,offloading_queue_enter,511,16,,,,1,horizontal,,,5,1,30.0,52,,,,,
episode-001,47,arrival,512,18,4.4,,,,,,,,,,,,,,,
episode-001,47,decision,512,18,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,47,offloading_queue_enter,512,18,,,,21,vertical,,,0,5,10.0,51,,,,,
episode-001,47,arrival,513,19,3.0,,,,,,,,,,,,,,,
episode-001,47,decision,513,19,,mixed_test_policy,local,19,local,True,,,,,,,,,,
episode-001,47,private_queue_enter,513,19,,,,,,,,0,,,48,2,,,,
episode-001,47,private_completed,486,6,,,,,,,,,,,,,,,,
episode-001,47,reward_collected,486,6,,,,,,,,,,,,,,completed,-3.0,3
episode-001,47,private_completed,489,10,,,,,,,,,,,,,,,,
episode-001,47,reward_collected,489,10,,,,,,,,,,,,,,completed,-3.0,3
episode-001,47,private_completed,471,20,,,,,,,,,,,,,,,,
episode-001,47,reward_collected,471,20,,,,,,,,,,,,,,completed,-5.0,5
episode-001,47,offloading_transmitted,493,1,,,,2,,,,,,,,,,,,
episode-001,47,public_queue_enter,493,1,,,,2,,,,,,,,,1.4256,,,
episode-001,47,offloading_transmitted,322,3,,,,1,,,,,,,,,,,,
episode-001,47,public_queue_enter,322,3,,,,1,,,,,,,,,0.9504,,,
episode-001,47,offloading_transmitted,496,4,,,,1,,,,,,,,,,,,
episode-001,47,public_queue_enter,496,4,,,,1,,,,,,,,,1.4553,,,
episode-001,47,offloading_transmitted,443,5,,,,21,,,,,,,,,,,,
episode-001,47,public_queue_enter,443,5,,,,21,,,,,,,,,1.3068,,,
episode-001,47,offloading_transmitted,332,7,,,,21,,,,,,,,,,,,
episode-001,47,public_queue_enter,332,7,,,,21,,,,,,,,,1.0394999999999999,,,
episode-001,47,offloading_transmitted,370,8,,,,1,,,,,,,,,,,,
episode-001,47,public_queue_enter,370,8,,,,1,,,,,,,,,1.2771,,,
episode-001,47,offloading_transmitted,404,11,,,,21,,,,,,,,,,,,
episode-001,47,public_queue_enter,404,11,,,,21,,,,,,,,,1.2771,,,
episode-001,47,offloading_transmitted,439,16,,,,1,,,,,,,,,,,,
episode-001,47,public_queue_enter,439,16,,,,1,,,,,,,,,1.0692,,,
episode-001,47,offloading_transmitted,448,17,,,,1,,,,,,,,,,,,
episode-001,47,public_queue_enter,448,17,,,,1,,,,,,,,,0.8613,,,
episode-001,47,offloading_transmitted,376,20,,,,1,,,,,,,,,,,,
episode-001,47,public_queue_enter,376,20,,,,1,,,,,,,,,1.0989,,,
episode-001,47,public_completed,472,1,,,,2,,,,,,,,,,,,
episode-001,47,reward_collected,472,1,,,,,,,,,,,,,,completed,-4.0,4
episode-001,48,arrival,514,2,2.9,,,,,,,,,,,,,,,
episode-001,48,decision,514,2,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,48,offloading_queue_enter,514,2,,,,1,horizontal,,,5,1,30.0,53,,,,,
episode-001,48,arrival,515,4,3.3,,,,,,,,,,,,,,,
episode-001,48,decision,515,4,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,48,offloading_queue_enter,515,4,,,,21,vertical,,,1,4,10.0,52,,,,,
episode-001,48,arrival,516,5,3.6,,,,,,,,,,,,,,,
episode-001,48,decision,516,5,,mixed_test_policy,local,5,local,True,,,,,,,,,,
episode-001,48,private_queue_enter,516,5,,,,,,,,0,,,50,3,,,,
episode-001,48,arrival,517,7,4.2,,,,,,,,,,,,,,,
episode-001,48,decision,517,7,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,48,offloading_queue_enter,517,7,,,,1,horizontal,,,6,2,30.0,55,,,,,
episode-001,48,arrival,518,8,3.8,,,,,,,,,,,,,,,
episode-001,48,decision,518,8,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,48,offloading_queue_enter,518,8,,,,21,vertical,,,3,4,10.0,54,,,,,
episode-001,48,arrival,519,9,4.7,,,,,,,,,,,,,,,
episode-001,48,decision,519,9,,mixed_test_policy,local,9,local,True,,,,,,,,,,
episode-001,48,private_queue_enter,519,9,,,,,,,,0,,,50,3,,,,
episode-001,48,arrival,520,12,3.3,,,,,,,,,,,,,,,
episode-001,48,decision,520,12,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,48,offloading_queue_enter,520,12,,,,1,horizontal,,,1,2,30.0,50,,,,,
episode-001,48,arrival,521,13,2.6,,,,,,,,,,,,,,,
episode-001,48,decision,521,13,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,48,offloading_queue_enter,521,13,,,,21,vertical,,,0,3,10.0,50,,,,,
episode-001,48,arrival,522,14,4.4,,,,,,,,,,,,,,,
episode-001,48,decision,522,14,,mixed_test_policy,local,14,local,True,,,,,,,,,,
episode-001,48,private_queue_enter,522,14,,,,,,,,0,,,50,3,,,,
episode-001,48,arrival,523,16,3.5,,,,,,,,,,,,,,,
episode-001,48,decision,523,16,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,48,offloading_queue_enter,523,16,,,,1,horizontal,,,5,2,30.0,54,,,,,
episode-001,48,arrival,524,17,4.2,,,,,,,,,,,,,,,
episode-001,48,decision,524,17,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,48,offloading_queue_enter,524,17,,,,21,vertical,,,6,5,10.0,58,,,,,
episode-001,48,arrival,525,19,3.5,,,,,,,,,,,,,,,
episode-001,48,decision,525,19,,mixed_test_policy,local,19,local,True,,,,,,,,,,
episode-001,48,private_queue_enter,525,19,,,,,,,,1,,,51,3,,,,
episode-001,48,private_completed,483,1,,,,,,,,,,,,,,,,
episode-001,48,reward_collected,483,1,,,,,,,,,,,,,,completed,-4.0,4
episode-001,48,private_completed,495,3,,,,,,,,,,,,,,,,
episode-001,48,reward_collected,495,3,,,,,,,,,,,,,,completed,-3.0,3
episode-001,48,private_completed,456,7,,,,,,,,,,,,,,,,
episode-001,48,reward_collected,456,7,,,,,,,,,,,,,,completed,-7.0,7
episode-001,48,private_completed,507,11,,,,,,,,,,,,,,,,
episode-001,48,reward_collected,507,11,,,,,,,,,,,,,,completed,-2.0,2
episode-001,48,private_completed,501,15,,,,,,,,,,,,,,,,
episode-001,48,reward_collected,501,15,,,,,,,,,,,,,,completed,-3.0,3
episode-001,48,private_completed,513,19,,,,,,,,,,,,,,,,
episode-001,48,reward_collected,513,19,,,,,,,,,,,,,,completed,-2.0,2
episode-001,48,offloading_transmitted,379,3,,,,1,,,,,,,,,,,,
episode-001,48,public_queue_enter,379,3,,,,1,,,,,,,,,0.8613,,,
episode-001,48,offloading_transmitted,505,4,,,,1,,,,,,,,,,,,
episode-001,48,public_queue_enter,505,4,,,,1,,,,,,,,,0.6830999999999999,,,
episode-001,48,offloading_transmitted,392,6,,,,21,,,,,,,,,,,,
episode-001,48,public_queue_enter,392,6,,,,21,,,,,,,,,0.9207,,,
episode-001,48,offloading_transmitted,382,8,,,,1,,,,,,,,,,,,
episode-001,48,public_queue_enter,382,8,,,,1,,,,,,,,,0.594,,,
episode-001,48,offloading_transmitted,508,12,,,,1,,,,,,,,,,,,
episode-001,48,public_queue_enter,508,12,,,,1,,,,,,,,,1.3365,,,
episode-001,49,arrival,526,4,4.6,,,,,,,,,,,,,,,
episode-001,49,decision,526,4,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,49,offloading_queue_enter,526,4,,,,1,horizontal,,,4,2,30.0,54,,,,,
episode-001,49,arrival,527,5,4.2,,,,,,,,,,,,,,,
episode-001,49,decision,527,5,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,49,offloading_queue_enter,527,5,,,,21,vertical,,,16,5,10.0,68,,,,,
episode-001,49,arrival,528,6,2.5,,,,,,,,,,,,,,,
episode-001,49,decision,528,6,,mixed_test_policy,local,6,local,True,,,,,,,,,,
episode-001,49,private_queue_enter,528,6,,,,,,,,1,,,51,2,,,,
episode-001,49,arrival,529,7,4.0,,,,,,,,,,,,,,,
episode-001,49,decision,529,7,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,49,offloading_queue_enter,529,7,,,,1,horizontal,,,7,2,30.0,57,,,,,
episode-001,49,arrival,530,9,4.2,,,,,,,,,,,,,,,
episode-001,49,decision,530,9,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,49,offloading_queue_enter,530,9,,,,21,vertical,,,10,5,10.0,63,,,,,
episode-001,49,arrival,531,11,3.0,,,,,,,,,,,,,,,
episode-001,49,decision,531,11,,mixed_test_policy,local,11,local,True,,,,,,,,,,
episode-001,49,private_queue_enter,531,11,,,,,,,,0,,,50,2,,,,
episode-001,49,arrival,532,12,3.2,,,,,,,,,,,,,,,
episode-001,49,decision,532,12,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,49,offloading_queue_enter,532,12,,,,1,horizontal,,,2,2,30.0,52,,,,,
episode-001,49,arrival,533,16,4.0,,,,,,,,,,,,,,,
episode-001,49,decision,533,16,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,49,offloading_queue_enter,533,16,,,,21,vertical,,,6,4,10.0,58,,,,,
episode-001,49,arrival,534,17,2.6,,,,,,,,,,,,,,,
episode-001,49,decision,534,17,,mixed_test_policy,local,17,local,True,,,,,,,,,,
episode-001,49,private_queue_enter,534,17,,,,,,,,0,,,50,2,,,,
episode-001,49,arrival,535,18,3.3,,,,,,,,,,,,,,,
episode-001,49,decision,535,18,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,49,offloading_queue_enter,535,18,,,,1,horizontal,,,3,2,30.0,53,,,,,
episode-001,49,private_completed,498,6,,,,,,,,,,,,,,,,
episode-001,49,reward_collected,498,6,,,,,,,,,,,,,,completed,-4.0,4
episode-001,49,offloading_transmitted,473,2,,,,21,,,,,,,,,,,,
episode-001,49,public_queue_enter,473,2,,,,21,,,,,,,,,1.4256,,,
episode-001,49,offloading_transmitted,454,5,,,,1,,,,,,,,,,,,
episode-001,49,public_queue_enter,454,5,,,,1,,,,,,,,,1.0692,,,
episode-001,49,offloading_transmitted,394,8,,,,1,,,,,,,,,,,,
episode-001,49,public_queue_enter,394,8,,,,1,,,,,,,,,0.6534,,,
episode-001,49,offloading_transmitted,446,9,,,,21,,,,,,,,,,,,
episode-001,49,public_queue_enter,446,9,,,,21,,,,,,,,,1.0692,,,
episode-001,49,offloading_transmitted,479,10,,,,21,,,,,,,,,,,,
episode-001,49,public_queue_enter,479,10,,,,21,,,,,,,,,1.188,,,
episode-001,49,offloading_transmitted,436,11,,,,1,,,,,,,,,,,,
episode-001,49,public_queue_enter,436,11,,,,1,,,,,,,,,1.3365,,,
episode-001,49,offloading_transmitted,509,14,,,,21,,,,,,,,,,,,
episode-001,49,public_queue_enter,509,14,,,,21,,,,,,,,,0.891,,,
episode-001,50,arrival,536,1,4.8,,,,,,,,,,,,,,,
episode-001,50,decision,536,1,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,50,offloading_queue_enter,536,1,,,,21,vertical,,,0,5,10.0,54,,,,,
episode-001,50,arrival,537,4,3.9,,,,,,,,,,,,,,,
episode-001,50,decision,537,4,,mixed_test_policy,local,4,local,True,,,,,,,,,,
episode-001,50,private_queue_enter,537,4,,,,,,,,0,,,52,3,,,,
episode-001,50,arrival,538,8,3.0,,,,,,,,,,,,,,,
episode-001,50,decision,538,8,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,50,offloading_queue_enter,538,8,,,,1,horizontal,,,5,1,30.0,55,,,,,
episode-001,50,arrival,539,11,3.7,,,,,,,,,,,,,,,
episode-001,50,decision,539,11,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,50,offloading_queue_enter,539,11,,,,21,vertical,,,4,4,10.0,57,,,,,
episode-001,50,arrival,540,13,3.4,,,,,,,,,,,,,,,
episode-001,50,decision,540,13,,mixed_test_policy,local,13,local,True,,,,,,,,,,
episode-001,50,private_queue_enter,540,13,,,,,,,,0,,,52,3,,,,
episode-001,50,arrival,541,15,2.7,,,,,,,,,,,,,,,
episode-001,50,decision,541,15,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,50,offloading_queue_enter,541,15,,,,1,horizontal,,,0,1,30.0,50,,,,,
episode-001,50,arrival,542,16,3.4,,,,,,,,,,,,,,,
episode-001,50,decision,542,16,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,50,offloading_queue_enter,542,16,,,,21,vertical,,,9,4,10.0,62,,,,,
episode-001,50,arrival,543,20,4.4,,,,,,,,,,,,,,,
episode-001,50,decision,543,20,,mixed_test_policy,local,20,local,True,,,,,,,,,,
episode-001,50,private_queue_enter,543,20,,,,,,,,1,,,53,3,,,,
episode-001,50,private_completed,504,3,,,,,,,,,,,,,,,,
episode-001,50,reward_collected,504,3,,,,,,,,,,,,,,completed,-4.0,4
episode-001,50,private_completed,516,5,,,,,,,,,,,,,,,,
episode-001,50,reward_collected,516,5,,,,,,,,,,,,,,completed,-3.0,3
episode-001,50,private_completed,519,9,,,,,,,,,,,,,,,,
episode-001,50,reward_collected,519,9,,,,,,,,,,,,,,completed,-3.0,3
episode-001,50,private_completed,531,11,,,,,,,,,,,,,,,,
episode-001,50,reward_collected,531,11,,,,,,,,,,,,,,completed,-2.0,2
episode-001,50,private_completed,522,14,,,,,,,,,,,,,,,,
episode-001,50,reward_collected,522,14,,,,,,,,,,,,,,completed,-3.0,3
episode-001,50,private_completed,510,15,,,,,,,,,,,,,,,,
episode-001,50,reward_collected,510,15,,,,,,,,,,,,,,completed,-4.0,4
episode-001,50,private_completed,534,17,,,,,,,,,,,,,,,,
episode-001,50,reward_collected,534,17,,,,,,,,,,,,,,completed,-2.0,2
episode-001,50,private_completed,492,20,,,,,,,,,,,,,,,,
episode-001,50,reward_collected,492,20,,,,,,,,,,,,,,completed,-6.0,6
episode-001,50,offloading_transmitted,391,3,,,,1,,,,,,,,,,,,
episode-001,50,public_queue_enter,391,3,,,,1,,,,,,,,,1.1582999999999999,,,
episode-001,50,offloading_transmitted,400,6,,,,1,,,,,,,,,,,,
episode-001,50,public_queue_enter,400,6,,,,1,,,,,,,,,1.0394999999999999,,,
episode-001,50,offloading_transmitted,401,7,,,,21,,,,,,,,,,,,
episode-001,50,public_queue_enter,401,7,,,,21,,,,,,,,,0.7722,,,
episode-001,50,offloading_transmitted,499,8,,,,1,,,,,,,,,,,,
episode-001,50,public_queue_enter,499,8,,,,1,,,,,,,,,0.7128,,,
episode-001,50,offloading_transmitted,520,12,,,,1,,,,,,,,,,,,
episode-001,50,public_queue_enter,520,12,,,,1,,,,,,,,,0.9800999999999999,,,
episode-001,50,offloading_transmitted,521,13,,,,21,,,,,,,,,,,,
episode-001,50,public_queue_enter,521,13,,,,21,,,,,,,,,0.7722,,,
episode-001,50,offloading_transmitted,541,15,,,,1,,,,,,,,,,,,
episode-001,50,public_queue_enter,541,15,,,,1,,,,,,,,,0.8019000000000001,,,
episode-001,50,offloading_transmitted,422,19,,,,21,,,,,,,,,,,,
episode-001,50,public_queue_enter,422,19,,,,21,,,,,,,,,1.2771,,,
episode-001,50,offloading_transmitted,431,20,,,,21,,,,,,,,,,,,
episode-001,50,public_queue_enter,431,20,,,,21,,,,,,,,,0.8315999999999999,,,
episode-001,50,public_completed,493,1,,,,2,,,,,,,,,,,,
episode-001,50,reward_collected,493,1,,,,,,,,,,,,,,completed,-5.0,5
episode-001,50,public_completed,377,1,,,,21,,,,,,,,,,,,
episode-001,50,reward_collected,377,1,,,,,,,,,,,,,,completed,-16.0,16
episode-001,51,arrival,544,3,2.4,,,,,,,,,,,,,,,
episode-001,51,decision,544,3,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,51,offloading_queue_enter,544,3,,,,1,horizontal,,,10,1,30.0,61,,,,,
episode-001,51,arrival,545,7,2.7,,,,,,,,,,,,,,,
episode-001,51,decision,545,7,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,51,offloading_queue_enter,545,7,,,,21,vertical,,,7,3,10.0,60,,,,,
episode-001,51,arrival,546,8,2.6,,,,,,,,,,,,,,,
episode-001,51,decision,546,8,,mixed_test_policy,local,8,local,True,,,,,,,,,,
episode-001,51,private_queue_enter,546,8,,,,,,,,0,,,52,2,,,,
episode-001,51,arrival,547,9,5.0,,,,,,,,,,,,,,,
episode-001,51,decision,547,9,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,51,offloading_queue_enter,547,9,,,,1,horizontal,,,13,2,30.0,65,,,,,
episode-001,51,arrival,548,11,5.0,,,,,,,,,,,,,,,
episode-001,51,decision,548,11,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,51,offloading_queue_enter,548,11,,,,21,vertical,,,7,5,10.0,62,,,,,
episode-001,51,arrival,549,13,2.4,,,,,,,,,,,,,,,
episode-001,51,decision,549,13,,mixed_test_policy,local,13,local,True,,,,,,,,,,
episode-001,51,private_queue_enter,549,13,,,,,,,,2,,,54,2,,,,
episode-001,51,arrival,550,17,2.6,,,,,,,,,,,,,,,
episode-001,51,decision,550,17,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,51,offloading_queue_enter,550,17,,,,1,horizontal,,,8,1,30.0,59,,,,,
episode-001,51,arrival,551,18,4.9,,,,,,,,,,,,,,,
episode-001,51,decision,551,18,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,51,offloading_queue_enter,551,18,,,,21,vertical,,,3,5,10.0,58,,,,,
episode-001,51,arrival,552,19,2.6,,,,,,,,,,,,,,,
episode-001,51,decision,552,19,,mixed_test_policy,local,19,local,True,,,,,,,,,,
episode-001,51,private_queue_enter,552,19,,,,,,,,1,,,53,2,,,,
episode-001,51,private_completed,528,6,,,,,,,,,,,,,,,,
episode-001,51,reward_collected,528,6,,,,,,,,,,,,,,completed,-3.0,3
episode-001,51,private_completed,477,7,,,,,,,,,,,,,,,,
episode-001,51,reward_collected,477,7,,,,,,,,,,,,,,completed,-8.0,8
episode-001,51,private_completed,525,19,,,,,,,,,,,,,,,,
episode-001,51,reward_collected,525,19,,,,,,,,,,,,,,completed,-4.0,4
episode-001,51,offloading_transmitted,475,5,,,,1,,,,,,,,,,,,
episode-001,51,public_queue_enter,475,5,,,,1,,,,,,,,,1.3959,,,
episode-001,51,offloading_transmitted,457,9,,,,1,,,,,,,,,,,,
episode-001,51,public_queue_enter,457,9,,,,1,,,,,,,,,1.1582999999999999,,,
episode-001,51,offloading_transmitted,458,11,,,,21,,,,,,,,,,,,
episode-001,51,public_queue_enter,458,11,,,,21,,,,,,,,,0.594,,,
episode-001,51,offloading_transmitted,482,16,,,,21,,,,,,,,,,,,
episode-001,51,public_queue_enter,482,16,,,,21,,,,,,,,,1.0989,,,
episode-001,51,offloading_transmitted,491,17,,,,21,,,,,,,,,,,,
episode-001,51,public_queue_enter,491,17,,,,21,,,,,,,,,1.0692,,,
episode-001,51,offloading_transmitted,512,18,,,,21,,,,,,,,,,,,
episode-001,51,public_queue_enter,512,18,,,,21,,,,,,,,,1.3068,,,
episode-001,52,arrival,553,1,2.0,,,,,,,,,,,,,,,
episode-001,52,decision,553,1,,mixed_test_policy,horizontal,2,horizontal,True,,,,,,,,,,
episode-001,52,offloading_queue_enter,553,1,,,,2,horizontal,,,3,1,30.0,55,,,,,
episode-001,52,arrival,554,2,4.5,,,,,,,,,,,,,,,
episode-001,52,decision,554,2,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,52,offloading_queue_enter,554,2,,,,21,vertical,,,2,5,10.0,58,,,,,
episode-001,52,arrival,555,3,2.7,,,,,,,,,,,,,,,
episode-001,52,decision,555,3,,mixed_test_policy,local,3,local,True,,,,,,,,,,
episode-001,52,private_queue_enter,555,3,,,,,,,,0,,,53,2,,,,
episode-001,52,arrival,556,6,2.4,,,,,,,,,,,,,,,
episode-001,52,decision,556,6,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,52,offloading_queue_enter,556,6,,,,1,horizontal,,,12,1,30.0,64,,,,,
episode-001,52,arrival,557,7,4.3,,,,,,,,,,,,,,,
episode-001,52,decision,557,7,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,52,offloading_queue_enter,557,7,,,,21,vertical,,,9,5,10.0,65,,,,,
episode-001,52,arrival,558,8,4.3,,,,,,,,,,,,,,,
episode-001,52,decision,558,8,,mixed_test_policy,local,8,local,True,,,,,,,,,,
episode-001,52,private_queue_enter,558,8,,,,,,,,1,,,55,3,,,,
episode-001,52,arrival,559,9,4.7,,,,,,,,,,,,,,,
episode-001,52,decision,559,9,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,52,offloading_queue_enter,559,9,,,,1,horizontal,,,14,2,30.0,67,,,,,
episode-001,52,arrival,560,10,3.8,,,,,,,,,,,,,,,
episode-001,52,decision,560,10,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,52,offloading_queue_enter,560,10,,,,21,vertical,,,1,4,10.0,56,,,,,
episode-001,52,arrival,561,19,2.5,,,,,,,,,,,,,,,
episode-001,52,decision,561,19,,mixed_test_policy,local,19,local,True,,,,,,,,,,
episode-001,52,private_queue_enter,561,19,,,,,,,,2,,,55,2,,,,
episode-001,52,private_completed,537,4,,,,,,,,,,,,,,,,
episode-001,52,reward_collected,537,4,,,,,,,,,,,,,,completed,-3.0,3
episode-001,52,private_completed,546,8,,,,,,,,,,,,,,,,
episode-001,52,reward_collected,546,8,,,,,,,,,,,,,,completed,-2.0,2
episode-001,52,private_completed,540,13,,,,,,,,,,,,,,,,
episode-001,52,reward_collected,540,13,,,,,,,,,,,,,,completed,-3.0,3
episode-001,52,offloading_transmitted,494,2,,,,21,,,,,,,,,,,,
episode-001,52,public_queue_enter,494,2,,,,21,,,,,,,,,0.7722,,,
episode-001,52,offloading_transmitted,515,4,,,,21,,,,,,,,,,,,
episode-001,52,public_queue_enter,515,4,,,,21,,,,,,,,,0.9800999999999999,,,
episode-001,52,offloading_transmitted,445,7,,,,1,,,,,,,,,,,,
episode-001,52,public_queue_enter,445,7,,,,1,,,,,,,,,1.2771,,,
episode-001,52,offloading_transmitted,466,9,,,,1,,,,,,,,,,,,
episode-001,52,public_queue_enter,466,9,,,,1,,,,,,,,,0.7424999999999999,,,
episode-001,52,offloading_transmitted,500,10,,,,21,,,,,,,,,,,,
episode-001,52,public_queue_enter,500,10,,,,21,,,,,,,,,0.7128,,,
episode-001,52,offloading_transmitted,532,12,,,,1,,,,,,,,,,,,
episode-001,52,public_queue_enter,532,12,,,,1,,,,,,,,,0.9504,,,
episode-001,52,offloading_transmitted,511,16,,,,1,,,,,,,,,,,,
episode-001,52,public_queue_enter,511,16,,,,1,,,,,,,,,0.8315999999999999,,,
episode-001,52,offloading_transmitted,430,19,,,,1,,,,,,,,,,,,
episode-001,52,public_queue_enter,430,19,,,,1,,,,,,,,,1.3661999999999999,,,
episode-001,53,arrival,562,1,3.0,,,,,,,,,,,,,,,
episode-001,53,decision,562,1,,mixed_test_policy,horizontal,2,horizontal,True,,,,,,,,,,
episode-001,53,offloading_queue_enter,562,1,,,,2,horizontal,,,3,1,30.0,56,,,,,
episode-001,53,arrival,563,2,4.2,,,,,,,,,,,,,,,
episode-001,53,decision,563,2,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,53,offloading_queue_enter,563,2,,,,21,vertical,,,6,5,10.0,63,,,,,
episode-001,53,arrival,564,3,3.3,,,,,,,,,,,,,,,
episode-001,53,decision,564,3,,mixed_test_policy,local,3,local,True,,,,,,,,,,
episode-001,53,private_queue_enter,564,3,,,,,,,,1,,,55,2,,,,
episode-001,53,arrival,565,4,3.2,,,,,,,,,,,,,,,
episode-001,53,decision,565,4,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,53,offloading_queue_enter,565,4,,,,1,horizontal,,,2,2,30.0,56,,,,,
episode-001,53,arrival,566,7,3.3,,,,,,,,,,,,,,,
episode-001,53,decision,566,7,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,53,offloading_queue_enter,566,7,,,,21,vertical,,,13,4,10.0,69,,,,,
episode-001,53,arrival,567,8,2.0,,,,,,,,,,,,,,,
episode-001,53,decision,567,8,,mixed_test_policy,local,8,local,True,,,,,,,,,,
episode-001,53,private_queue_enter,567,8,,,,,,,,3,,,57,2,,,,
episode-001,53,arrival,568,10,4.1,,,,,,,,,,,,,,,
episode-001,53,decision,568,10,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,53,offloading_queue_enter,568,10,,,,1,horizontal,,,4,2,30.0,58,,,,,
episode-001,53,arrival,569,14,2.0,,,,,,,,,,,,,,,
episode-001,53,decision,569,14,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,53,offloading_queue_enter,569,14,,,,21,vertical,,,0,2,10.0,54,,,,,
episode-001,53,arrival,570,15,3.5,,,,,,,,,,,,,,,
episode-001,53,decision,570,15,,mixed_test_policy,local,15,local,True,,,,,,,,,,
episode-001,53,private_queue_enter,570,15,,,,,,,,0,,,55,3,,,,
episode-001,53,arrival,571,17,2.8,,,,,,,,,,,,,,,
episode-001,53,decision,571,17,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,53,offloading_queue_enter,571,17,,,,1,horizontal,,,7,1,30.0,60,,,,,
episode-001,53,arrival,572,19,4.5,,,,,,,,,,,,,,,
episode-001,53,decision,572,19,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,53,offloading_queue_enter,572,19,,,,21,vertical,,,10,5,10.0,67,,,,,
episode-001,53,private_completed,555,3,,,,,,,,,,,,,,,,
episode-001,53,reward_collected,555,3,,,,,,,,,,,,,,completed,-2.0,2
episode-001,53,private_completed,552,19,,,,,,,,,,,,,,,,
episode-001,53,reward_collected,552,19,,,,,,,,,,,,,,completed,-3.0,3
episode-001,53,private_completed,543,20,,,,,,,,,,,,,,,,
episode-001,53,reward_collected,543,20,,,,,,,,,,,,,,completed,-4.0,4
episode-001,53,offloading_transmitted,514,2,,,,1,,,,,,,,,,,,
episode-001,53,public_queue_enter,514,2,,,,1,,,,,,,,,0.8613,,,
episode-001,53,offloading_transmitted,487,7,,,,1,,,,,,,,,,,,
episode-001,53,public_queue_enter,487,7,,,,1,,,,,,,,,0.7424999999999999,,,
episode-001,53,offloading_transmitted,478,9,,,,1,,,,,,,,,,,,
episode-001,53,public_queue_enter,478,9,,,,1,,,,,,,,,0.6830999999999999,,,
episode-001,53,offloading_transmitted,490,11,,,,1,,,,,,,,,,,,
episode-001,53,public_queue_enter,490,11,,,,1,,,,,,,,,1.4553,,,
episode-001,53,offloading_transmitted,502,17,,,,1,,,,,,,,,,,,
episode-001,53,public_queue_enter,502,17,,,,1,,,,,,,,,1.4849999999999999,,,
episode-001,53,offloading_transmitted,535,18,,,,1,,,,,,,,,,,,
episode-001,53,public_queue_enter,535,18,,,,1,,,,,,,,,0.9800999999999999,,,
episode-001,54,arrival,573,1,3.1,,,,,,,,,,,,,,,
episode-001,54,decision,573,1,,mixed_test_policy,local,1,local,True,,,,,,,,,,
episode-001,54,private_queue_enter,573,1,,,,,,,,0,,,55,2,,,,
