episode_id,time,node_id,queue_type,queue_length,arrivals,departures,drops,cpu_allocated
0,6,4,private,0.0,0,0,0,0.5
0,6,4,offloading,1.7723283686694007,0,0,0,0.5
0,6,4,public:9,0.0,0,0,0,0.5
0,6,4,public:14,0.0,0,0,0,0.5
0,6,4,public:19,0.0,0,0,0,0.5
0,6,5,private,0.0,0,0,0,0.5
0,6,5,offloading,5.343508223383391,0,0,0,0.5
0,6,5,public:0,0.0,0,0,0,0.5
0,6,5,public:10,0.0,0,0,0,0.5
0,6,5,public:15,1.1424637352860236,1,0,0,0.5
0,6,6,private,0.0,0,0,0,0.5
0,6,6,offloading,0.0,0,1,0,0.5
0,6,6,public:1,0.0,0,0,0,0.5
0,6,6,public:11,0.0,0,0,0,0.5
0,6,6,public:16,0.0,0,0,0,0.5
0,6,7,private,0.8753575682775361,0,0,0,0.5
0,6,7,offloading,6.220996217930702,0,0,0,0.5
0,6,7,public:2,0.0,0,0,0,0.5
0,6,7,public:12,0.0,0,0,0,0.5
0,6,7,public:17,0.0,0,0,0,0.5
0,6,8,private,0.0,0,0,0,0.5
0,6,8,offloading,3.2345684386811078,0,1,0,0.5
0,6,8,public:3,3.9738837492912085,1,0,0,0.5
0,6,8,public:13,0.0,0,0,0,0.5
0,6,8,public:18,1.041674199620135,0,0,0,0.5
0,6,9,private,0.0,0,0,0,0.5
0,6,9,offloading,2.8493792989941724,0,0,0,0.5
0,6,9,public:4,0.0,0,0,0,0.5
0,6,9,public:14,0.0,0,0,0,0.5
0,6,9,public:19,0.0,0,0,0,0.5
0,6,10,private,0.0,0,0,0,0.5
0,6,10,offloading,4.104365960506683,0,1,0,0.5
0,6,10,public:0,0.0,0,0,0,0.5
0,6,10,public:5,0.0,0,1,0,0.5
0,6,10,public:15,0.0,0,0,0,0.5
0,6,11,private,0.0,0,0,0,0.5
0,6,11,offloading,5.511317400481356,1,0,0,0.5
